2021/10/28 15:40:56, 3.6677
2021/10/28 15:40:57, 3.6678
2021/10/28 15:40:57, 3.6678
2021/10/28 15:40:58, 3.6678
2021/10/28 15:40:59, 3.6678
2021/10/28 15:41:00, 3.6678
2021/10/28 15:41:00, 3.6678
2021/10/28 15:41:01, 3.6675
2021/10/28 15:41:02, 3.6664
2021/10/28 15:41:03, 3.6650
2021/10/28 15:41:03, 3.6652
2021/10/28 15:41:04, 3.6652
2021/10/28 15:41:05, 3.6652
2021/10/28 15:41:06, 3.6652
2021/10/28 15:41:07, 3.6645
2021/10/28 15:41:07, 3.6623
2021/10/28 15:41:08, 3.6615
2021/10/28 15:41:09, 3.6615
2021/10/28 15:41:10, 3.6615
2021/10/28 15:41:10, 3.6614
2021/10/28 15:41:11, 3.6614
2021/10/28 15:41:12, 3.6614
2021/10/28 15:41:13, 3.6607
2021/10/28 15:41:13, 3.6597
2021/10/28 15:41:14, 3.6589
2021/10/28 15:41:15, 3.6589
2021/10/28 15:41:16, 3.6589
2021/10/28 15:41:16, 3.6589
2021/10/28 15:41:17, 3.6589
2021/10/28 15:41:18, 3.6589
2021/10/28 15:41:19, 3.6589
2021/10/28 15:41:19, 3.6589
2021/10/28 15:41:20, 3.6589
2021/10/28 15:41:21, 3.6578
2021/10/28 15:41:22, 3.6564
2021/10/28 15:41:22, 3.6558
2021/10/28 15:41:23, 3.6536
2021/10/28 15:41:24, 3.6526
2021/10/28 15:41:25, 3.6526
2021/10/28 15:41:26, 3.6526
2021/10/28 15:41:26, 3.6526
2021/10/28 15:41:27, 3.6526
2021/10/28 15:41:28, 3.6526
2021/10/28 15:41:29, 3.6526
2021/10/28 15:41:29, 3.6543
2021/10/28 15:41:30, 3.6542
2021/10/28 15:41:31, 3.6526
2021/10/28 15:41:32, 3.6526
2021/10/28 15:41:32, 3.6543
2021/10/28 15:41:33, 3.6542
2021/10/28 15:41:34, 3.6526
2021/10/28 15:41:35, 3.6526
2021/10/28 15:41:35, 3.6525
2021/10/28 15:41:36, 3.6525
2021/10/28 15:41:37, 3.6525
2021/10/28 15:41:38, 3.6525
2021/10/28 15:41:38, 3.6525
2021/10/28 15:41:39, 3.6536
2021/10/28 15:41:40, 3.6557
2021/10/28 15:41:41, 3.6563
2021/10/28 15:41:41, 3.6561
2021/10/28 15:41:42, 3.6572
2021/10/28 15:41:43, 3.6583
2021/10/28 15:41:44, 3.6581
2021/10/28 15:41:45, 3.6567
2021/10/28 15:41:45, 3.6562
2021/10/28 15:41:46, 3.6567
2021/10/28 15:41:47, 3.6575
2021/10/28 15:41:48, 3.6567
2021/10/28 15:41:48, 3.6562
2021/10/28 15:41:49, 3.6567
2021/10/28 15:41:50, 3.6580
2021/10/28 15:41:51, 3.6587
2021/10/28 15:41:51, 3.6598
2021/10/28 15:41:52, 3.6619
2021/10/28 15:41:53, 3.6643
2021/10/28 15:41:54, 3.6644
2021/10/28 15:41:54, 3.6561
2021/10/28 15:41:55, 3.6445
2021/10/28 15:41:55, 3.6303
2021/10/28 15:41:55, 3.6148
2021/10/28 15:41:56, 3.5962
2021/10/28 15:41:56, 3.5790
2021/10/28 15:41:56, 3.5653
2021/10/28 15:41:57, 3.5484
2021/10/28 15:41:57, 3.5328
2021/10/28 15:41:57, 3.5196
2021/10/28 15:41:58, 3.5057
2021/10/28 15:41:58, 3.4934
2021/10/28 15:41:59, 3.4862
2021/10/28 15:42:00, 3.4793
2021/10/28 15:42:00, 3.4746
2021/10/28 15:42:01, 3.4714
2021/10/28 15:42:02, 3.4685
2021/10/28 15:42:03, 3.4621
2021/10/28 15:42:03, 3.4572
2021/10/28 15:42:04, 3.4541
2021/10/28 15:42:05, 3.4517
2021/10/28 15:42:06, 3.4498
2021/10/28 15:42:07, 3.4479
2021/10/28 15:42:07, 3.4437
2021/10/28 15:42:08, 3.4394
2021/10/28 15:42:09, 3.4354
2021/10/28 15:42:10, 3.4330
2021/10/28 15:42:10, 3.4310
2021/10/28 15:42:11, 3.4284
2021/10/28 15:42:12, 3.4269
2021/10/28 15:42:13, 3.4261
2021/10/28 15:42:13, 3.4247
2021/10/28 15:42:14, 3.4225
2021/10/28 15:42:15, 3.4205
2021/10/28 15:42:16, 3.4185
2021/10/28 15:42:16, 3.4163
2021/10/28 15:42:17, 3.4162
2021/10/28 15:42:18, 3.4221
2021/10/28 15:42:19, 3.4328
2021/10/28 15:42:19, 3.4467
2021/10/28 15:42:20, 3.4607
2021/10/28 15:42:20, 3.4756
2021/10/28 15:42:21, 3.4896
2021/10/28 15:42:21, 3.5047
2021/10/28 15:42:21, 3.5164
2021/10/28 15:42:22, 3.5299
2021/10/28 15:42:22, 3.5444
2021/10/28 15:42:22, 3.5597
