2023/02/05 09:17:20, 6.184
2023/02/11 08:57:32, 6.355
2023/02/17 08:37:44, 6.525
2023/02/23 08:18:04, 6.699
2023/02/28 05:53:39, 6.906
2023/03/03 18:55:39, 7.211
2023/03/06 18:53:12, 7.480
2023/03/09 18:50:44, 7.749
2023/03/13 01:20:46, 8.043
2023/03/16 07:50:33, 8.330
2023/03/19 14:20:40, 8.626
2023/03/22 20:50:32, 8.915
2023/03/25 20:47:56, 9.181
2023/03/28 20:45:52, 9.460
2023/03/31 20:43:47, 9.739
2023/04/03 20:41:33, 10.014
2023/04/07 03:12:06, 10.320
2023/04/10 09:42:34, 10.624
2023/04/13 16:13:01, 10.928
2023/04/16 16:10:49, 11.204
2023/04/19 16:08:37, 11.480
2023/04/23 06:49:21, 11.805
2023/04/25 20:48:56, 12.156
2023/04/27 08:49:11, 12.466
2023/04/28 22:51:35, 12.753
2023/04/30 12:54:13, 13.047
2023/05/01 23:02:03, 13.343
2023/05/03 14:23:26, 13.647
2023/05/05 05:45:20, 13.964
2023/05/06 21:07:19, 14.283
2023/05/08 12:29:17, 14.602
2023/05/10 03:50:56, 14.912
2023/05/11 19:12:54, 15.231
2023/05/13 10:34:02, 15.529
2023/05/14 19:22:24, 15.796
2023/05/16 04:11:02, 16.070
2023/05/17 19:32:50, 16.385
2023/05/19 10:54:28, 16.695
2023/05/21 02:16:22, 17.012
2023/05/22 17:38:41, 17.339
2023/05/24 03:46:42, 17.640
2023/05/25 17:49:46, 17.943
2023/05/27 09:12:15, 18.275
2023/05/28 23:15:04, 18.573
2023/05/30 09:23:46, 18.890
2023/06/01 00:46:25, 19.226
2023/06/02 16:08:55, 19.557
2023/06/04 07:31:24, 19.889
2023/06/05 22:53:59, 20.223
2023/06/07 09:02:15, 20.529
2023/06/08 23:05:09, 20.829
2023/06/10 14:27:33, 21.158
2023/06/12 04:30:37, 21.462
2023/06/13 16:31:50, 21.796
2023/06/15 05:57:42, 22.010
2023/06/20 14:05:31, 22.958
2023/07/16 18:51:17, 21.960
2023/07/22 18:14:17, 21.706
2023/07/28 17:36:19, 21.427
2023/08/03 16:58:20, 21.148
2023/08/09 16:20:22, 20.869
2023/08/15 15:48:27, 20.740
2023/08/20 19:58:23, 21.016
2023/08/25 11:05:28, 21.297
2023/08/30 02:12:31, 21.577
2023/09/03 17:19:42, 21.860
2023/09/06 23:44:14, 22.018
2023/09/13 12:16:45, 21.924
2023/09/15 03:12:29, 21.594
2023/09/16 18:08:25, 21.268
2023/09/18 09:04:36, 20.949
2023/09/20 00:00:16, 20.618
2023/09/21 14:56:12, 20.292
2023/09/23 05:51:57, 19.963
2023/09/24 15:36:12, 19.675
2023/09/26 05:14:26, 19.365
2023/09/27 20:10:48, 19.050
2023/09/29 09:49:01, 18.740
2023/09/30 19:32:40, 18.438
2023/10/02 10:28:41, 18.115
2023/10/04 01:24:37, 17.789
2023/10/05 16:20:07, 17.453
2023/10/07 02:04:03, 17.158
2023/10/08 15:42:36, 16.856
2023/10/10 06:38:11, 16.522
2023/10/11 21:33:16, 16.175
2023/10/13 11:10:29, 15.840
2023/10/14 20:53:21, 15.518
2023/10/16 11:48:10, 15.166
2023/10/18 02:42:59, 14.813
2023/10/19 12:25:08, 14.474
2023/10/21 02:02:34, 14.143
2023/10/22 16:57:28, 13.793
2023/10/24 07:52:17, 13.440
2023/10/25 22:47:06, 13.087
2023/10/27 12:24:33, 12.758
2023/10/28 22:07:01, 12.426
2023/10/30 13:01:50, 12.073
2023/11/01 03:56:29, 11.716
2023/11/02 18:51:03, 11.357
2023/11/04 04:33:39, 11.029
2023/11/05 18:11:34, 10.711
2023/11/07 13:46:17, 10.364
2023/11/09 06:35:58, 10.085
2023/11/10 23:25:33, 9.804
2023/11/13 05:52:34, 9.452
2023/11/15 11:59:57, 9.076
2023/11/17 09:28:04, 8.767
2023/11/19 06:01:05, 8.479
2023/11/20 21:54:57, 8.203
2023/11/22 13:48:29, 7.920
2023/11/24 10:21:29, 7.631
2023/11/26 06:54:19, 7.338
2023/11/27 22:48:11, 7.063
2023/11/29 14:41:35, 6.775
2023/12/01 11:14:38, 6.488
2023/12/04 14:07:08, 6.243
2023/12/09 15:00:58, 6.511
2023/12/13 10:33:52, 6.801
2023/12/17 06:06:42, 7.089
2023/12/21 01:39:23, 7.373
2023/12/24 21:12:04, 7.657
2023/12/28 16:44:54, 7.945
2024/01/02 07:45:06, 8.055
2024/01/06 09:23:58, 7.713
2024/01/09 08:58:55, 7.424
2024/01/12 15:04:16, 7.107
2024/01/15 21:09:32, 6.788
2024/01/18 20:44:36, 6.502
